wl;1;2;3;4;5;6
1082,49;2,33;3,21;-6,66;4,78;-4,79;0,51
1082,915;5,68;3,63;-5,05;6,59;-2,04;0,67
1083,339;6,42;4,4;-3,46;8,94;-0,97;-0,06
1083,764;5,31;2,96;-3,56;9,62;-1,21;-3,05
1084,189;5,92;2,38;-2,73;8,52;-0,08;-1,83
1084,614;4,15;-1,59;-3,35;4,49;-0,74;-3,99
1085,038;2,39;-2,54;-3,5;3,66;-1,83;-2,56
1085,463;1,6;-4,51;-5,92;2,39;-1,81;-4,1
1085,888;1,66;-3,17;-3,64;2,11;0,08;-1,34
1086,312;0,57;-7,32;-4,11;0,59;-4,97;-5,21
1086,737;3;-8,26;-3,8;1,29;-4,68;-5,78
1087,161;4,88;-5,46;-0,59;1,6;-1,27;-1,42
1087,586;3,4;-3,3;-1,42;-1,01;-2,09;-1,4
1088,01;3,91;-0,79;-2,51;-0,6;-1,93;-2,49
1088,435;1,62;-1,95;-2,68;-1,23;-0,43;-0,24
1088,859;3,76;1,02;-0,79;-0,19;-3,44;-0,24
1089,284;4,24;4,59;-1,51;2,75;-2,58;0,2
1089,708;3,23;2,38;-3,35;2,5;-5,13;-0,72
1090,132;10,57;6,8;3,25;6,21;-2,98;5,81
1090,557;12,35;7,12;2,66;5,12;-3,27;7,36
1090,981;11,44;7,34;0,09;6,57;-2,4;7,85
1091,405;11,15;10,35;0,98;4,87;-4,26;9,61
1091,829;9,1;13,02;-1,64;6,47;-5,11;7,6
1092,254;5,12;8,52;-5,42;7,35;-5,61;3,98
1092,678;2,7;4,21;-6,98;3,1;-9,63;2,01
1093,102;2,02;6,61;-8,7;1,75;-10,66;1
1093,526;-2,9;6,28;-11,74;0,58;-8,39;-2,54
1093,95;-5,91;3,54;-14,23;-1,41;-12,94;-5,75
1094,374;-6,26;5,8;-10,71;-1,45;-8,71;-4,09
1094,798;-11,15;5,28;-8,54;-3,24;-5,79;-5,29
1095,222;-10,65;4,13;-8,62;-0,96;-6,92;-6,9
1095,646;-10,31;5,57;-7,51;-1,15;-4,28;-3,5
1096,07;-6,55;6,66;-3,72;1,29;-1,3;-2,68
1096,494;-4,93;3,84;-1,57;-0,57;-2,31;-1,36
1096,918;-2,95;6,76;0,1;0,86;-0,78;1,58
1097,341;2,73;10,82;5,14;4,04;1,78;4,27
1097,765;7;11,78;6,26;4,48;2,64;5,98
1098,189;8,34;11,32;7,42;6,25;3,85;5,8
1098,613;12,56;13,33;11,25;8,52;8,24;11,07
1099,036;17,69;18,08;9,32;10,3;9,11;14,24
1099,46;15,63;15,62;3,87;9;4,4;10,01
1099,884;14,28;15,27;2,23;8,65;4,44;6,02
1100,307;13,2;17,42;0,81;6,15;4,8;6,2
1100,731;10,27;16,12;-1,28;4,67;3,98;5,54
1101,154;5,67;14,94;-1,18;2,72;4,28;3,72
1101,578;5,31;15,19;3,15;0,45;3,72;4,8
1102,001;-2,29;10,36;0,6;0,58;1,3;5,47
1102,425;-3,36;8,95;1,9;3,77;3,08;3,47
1102,848;-4,27;8,53;-0,6;3,49;3,38;5,47
1103,272;-6,5;6,91;-3,22;1,27;-2,19;0,29
1103,695;-8,89;1,57;1,78;1,07;0,54;-4,32
1104,118;-6,77;4,33;2,75;4,51;5,62;-2,29
1104,542;-5,37;3,53;1,88;-1,74;1,15;1,04
1104,965;-2,6;3,19;3,26;1,54;2,54;3
1105,388;-5,04;-1,68;3,09;2,91;4,25;2,09
1105,811;3,59;1,25;6,27;3,04;4,22;4,26
1106,234;3,25;2,64;5,13;2,09;0,6;4,1
1106,658;3,79;8,52;5,78;2,94;6,37;7,73
1107,081;-0,67;7,24;4,73;-0,48;3,05;8,26
1107,504;-7,81;3,64;0,66;-0,83;0,64;10,37
1107,927;-9,62;1,2;0,33;-5,76;1,91;14,54
1108,35;-15,83;-1,73;-6,63;-7,82;-6,81;13,98
1108,773;-17,22;-6,9;-11,65;-11,01;-11,99;12,03
1109,196;-11,56;-3,85;-8,21;-9,72;-7,07;8,59
1109,619;-12,59;-6;-8,29;-13,57;-16,26;0,72
1110,042;-15,31;-5,9;-11,99;-11,33;-19,37;-1,84
1110,464;-17,37;-14,78;-20,83;-12,67;-23,81;-4,98
1110,887;-15,31;-16,92;-21,6;-9,92;-20,56;-4,58
1111,31;-12,61;-21,86;-27,33;-12,44;-26,79;-11,01
1111,733;-8,87;-22,06;-29,89;-12,27;-29,5;-9,13
1112,156;4,56;-20,24;-20,09;-14,05;-28,92;-11,37
1112,578;9,22;-15,05;-19,27;-4,3;-25,63;-18,43
