"patch1","patch2","dS","dL"
"exp3.8","exp1.14",2.15209147011262,4.3101184
"exp3.8","exp2.14",3.25276395369882,14.1652323
"exp3.8","exp3.14",0.190268769684376,4.6952742
"exp3.8","exp4.14",2.41418376458655,5.0265606
"exp3.8","exp5.14",3.53431625678276,2.5553985
"exp3.8","exp6.14",0.777835891379736,2.945498
"exp3.8","exp7.14",0.954401560721899,14.8388917
"exp3.8","exp8.14",2.8279164534555,7.3410252
"exp3.8","exp9.14",0.712442048788509,11.3077983
"exp3.8","exp10.14",1.51708203081838,8.7978878
"exp3.8","exp11.14",0.404008293421156,9.9117328
"exp3.8","exp12.14",2.07229016828709,5.9277966
"exp3.8","exp13.14",0.335853963714393,13.5373438
"exp3.8","exp14.14",0.841988613208987,17.5892658
"exp3.8","exp15.14",2.68100632706363,12.2798039
"exp3.8","exp16.14",1.54245704345422,8.3593513
"exp3.8","exp17.14",3.54023509324981,4.4128862
"exp3.8","exp18.14",0.342363043860416,14.7766524
"exp3.8","exp19.14",0.563639085380685,15.2429443
"exp3.8","exp20.14",0.881592412369422,8.8905033
"exp3.8","exp21.14",2.31640638104671,5.308275
"exp3.8","exp22.14",3.32884900182684,6.0952548
"exp4.8","exp5.8",0.983131257443887,3.0134619
"exp4.8","exp6.8",2.00937816807934,4.0001949
"exp4.8","exp7.8",0.81210380421971,1.9904127
"exp4.8","exp8.8",0.708437842616211,1.1588363
"exp4.8","exp9.8",0.640450668065766,2.4017104
"exp4.8","exp10.8",2.12974632756341,2.9312911
"exp4.8","exp11.8",1.22610767801158,5.585192
"exp4.8","exp12.8",1.01239195477689,3.6253521
"exp4.8","exp13.8",0.34935755953602,2.3184745
"exp4.8","exp14.8",1.43944679148917,2.3911184
"exp4.8","exp15.8",0.704742645583772,1.4141219
"exp4.8","exp16.8",1.51142889115204,3.9092393
"exp4.8","exp17.8",0.723661598018079,3.8726384
"exp4.8","exp18.8",3.2433014726913,12.4842195
"exp4.8","exp19.8",0.998663860640709,5.0210914
"exp4.8","exp20.8",0.63614955623285,1.5460221
"exp4.8","exp21.8",0.662234798902617,0.4226994
"exp4.8","exp22.8",2.16622860951376,0.3811338
"exp4.8","exp1.9",0.815350794900609,5.3045891
"exp4.8","exp2.9",3.6508156824348,9.0068161
"exp4.8","exp3.9",0.385351636374893,3.276074
"exp4.8","exp4.9",0.323520127307992,2.3135309
"exp4.8","exp5.9",1.25905221073262,0.5115072
"exp4.8","exp6.9",1.36770993480955,2.4555673
"exp4.8","exp7.9",0.498415176488298,3.6575554
"exp4.8","exp8.9",1.2836769747451,0.3320586
"exp4.8","exp9.9",0.263429748509475,0.4569318
"exp4.8","exp10.9",2.79818456640525,0.3684198
"exp4.8","exp11.9",1.17312293309222,5.2228177
"exp4.8","exp12.9",0.516807130698035,0.9020352
"exp4.8","exp13.9",1.61559576141734,0.4486874
"exp4.8","exp14.9",2.96835891034032,7.4425396
"exp4.8","exp15.9",0.60014750067671,0.841143
"exp4.8","exp16.9",0.477589379675342,2.7660826
"exp4.8","exp17.9",1.10292792343775,5.4878025
"exp4.8","exp18.9",0.716411180640941,7.2670834
"exp4.8","exp19.9",0.524596963553634,2.8939065
"exp4.8","exp20.9",1.75402283727199,2.9889295
"exp4.8","exp21.9",1.47058035567977,0.5511712
"exp4.8","exp22.9",0.720758209822639,0.4698889
"exp4.8","exp1.10",2.4253798916055,7.5839776
"exp4.8","exp2.10",4.69275871470636,6.7305275
"exp4.8","exp3.10",2.5913599779787,6.5789231
"exp4.8","exp4.10",1.11740737366202,4.2961952
"exp4.8","exp5.10",0.74292130873602,3.6820077
"exp4.8","exp6.10",1.46910205960131,3.2946596
"exp4.8","exp7.10",2.17036186967158,3.87269
"exp4.8","exp8.10",1.24744835188881,0.9771853
"exp4.8","exp9.10",0.318480232925271,2.9802254
"exp4.8","exp10.10",2.69971175326341,3.8253773
"exp4.8","exp11.10",3.24255285350564,0.0963507
"exp4.8","exp12.10",1.44692976299649,3.1597792
"exp4.8","exp13.10",2.20601278479571,5.2658497
"exp4.8","exp14.10",3.1881574102029,8.7656244
"exp4.8","exp15.10",2.60827801655914,0.7653876
"exp4.8","exp16.10",0.79702119122788,1.1927574
"exp4.8","exp17.10",1.57987480317782,2.4811221
"exp4.8","exp18.10",3.39062810399956,1.4499803
"exp4.8","exp19.10",3.22621047649788,9.0146177
"exp4.8","exp20.10",0.533479078165635,1.3732051
"exp4.8","exp21.10",1.27967836076015,0.4769175
"exp4.8","exp22.10",1.11359228752953,0.441991
"exp4.8","exp1.11",0.363340200725349,0.9653832
"exp4.8","exp2.11",3.22121421575819,9.3626004
"exp4.8","exp3.11",3.92053546483237,8.1803796
"exp4.8","exp4.11",2.29849466853749,2.151581
"exp4.8","exp5.11",2.0229003016864,3.810024
"exp4.8","exp6.11",0.291183105523288,1.4683198
"exp4.8","exp7.11",2.11306284610024,7.9145408
"exp4.8","exp8.11",4.20146268774667,1.8338394
"exp4.8","exp9.11",1.12581655596028,1.2587089
"exp4.8","exp10.11",3.00227168865697,5.4766098
"exp4.8","exp11.11",3.4021897243255,5.117752
"exp4.8","exp12.11",1.33609569584168,0.6160613
"exp4.8","exp13.11",4.49095325397311,0.6468201
"exp4.8","exp14.11",1.91377462622165,9.2676304
"exp4.8","exp15.11",1.76561222057231,4.9869956
"exp4.8","exp16.11",2.04371076364139,4.906947
"exp4.8","exp17.11",1.47785441783477,3.1872401
"exp4.8","exp18.11",0.974833411015155,4.8246688
"exp4.8","exp19.11",4.91184023995655,6.034211
"exp4.8","exp20.11",1.80145747705446,5.0719376
"exp4.8","exp21.11",3.30000452099268,0.0871098
"exp4.8","exp22.11",0.792551818611841,2.022657
"exp4.8","exp1.14",0.785256211629707,0.1481318
"exp4.8","exp2.14",4.5855164575146,9.706982
"exp4.8","exp3.14",1.47573003607338,0.237024
"exp4.8","exp4.14",1.02713395804937,0.5683103
"exp4.8","exp5.14",2.1365207719904,1.9028517
"exp4.8","exp6.14",0.714695205819945,1.5127522
"exp4.8","exp7.14",2.01147001234815,10.3806414
"exp4.8","exp8.14",1.55037855979542,2.882775
"exp4.8","exp9.14",0.686685131039083,6.8495481
"exp4.8","exp10.14",2.83068857089054,4.3396376
"exp4.8","exp11.14",1.77072790892753,5.4534825
"exp4.8","exp12.14",0.722387945167419,1.4695464
"exp4.8","exp13.14",1.17080227036312,9.0790936
"exp4.8","exp14.14",2.21869229149446,13.1310156
"exp4.8","exp15.14",1.60731005611818,7.8215537
"exp4.8","exp16.14",0.594331524924098,3.9011011
"exp4.8","exp17.14",2.1591768952135,0.0453641
"exp4.8","exp18.14",1.51617777962867,10.3184021
"exp4.8","exp19.14",1.94369305734634,10.7846941
"exp4.8","exp20.14",0.665369888515862,4.4322531
"exp4.8","exp21.14",1.08591004959023,0.8500248
"exp4.8","exp22.14",4.64326907587586,1.6370045
"exp5.8","exp6.8",2.93845148393728,0.986733
"exp5.8","exp7.8",1.74924121313185,5.0038746
"exp5.8","exp8.8",0.929230878873876,4.1722982
"exp5.8","exp9.8",0.615691489399774,0.6117515
"exp5.8","exp10.8",3.06547139090384,5.944753
"exp5.8","exp11.8",2.20831206464416,8.5986539
"exp5.8","exp12.8",1.87169915339022,0.6118901
"exp5.8","exp13.8",0.822033000233837,5.3319365
"exp5.8","exp14.8",2.30100963112297,5.4045803
"exp5.8","exp15.8",1.58658359051347,1.59934
"exp5.8","exp16.8",0.699386384632917,6.9227013
"exp5.8","exp17.8",0.508521492856881,0.8591765
"exp5.8","exp18.8",2.27493812763051,15.4976814
"exp5.8","exp19.8",1.91572166721625,8.0345534
"exp5.8","exp20.8",0.637138735590458,4.5594841
"exp5.8","exp21.8",1.59874784959629,3.4361614
"exp5.8","exp22.8",1.20804094690091,3.3945958
"exp5.8","exp1.9",0.539221259019976,2.2911272
"exp5.8","exp2.9",4.5765167109368,12.020278
"exp5.8","exp3.9",0.672871365920728,0.2626121
"exp5.8","exp4.9",1.30542429926816,0.6999311
"exp5.8","exp5.9",0.356616683643767,3.5249691
"exp5.8","exp6.9",0.390311400970199,0.5578947
"exp5.8","exp7.9",1.34844062142112,6.6710174
"exp5.8","exp8.9",0.750945469404173,3.3455206
"exp5.8","exp9.9",1.20100500502197,3.4703938
"exp5.8","exp10.9",3.74785292783393,3.3818817
"exp5.8","exp11.9",2.06901927858201,8.2362796
"exp5.8","exp12.9",0.541442861965724,2.1114267
"exp5.8","exp13.9",2.57078816006677,3.4621494
"exp5.8","exp14.9",3.88516110064342,10.4560015
"exp5.8","exp15.9",1.47266822802268,3.854605
"exp5.8","exp16.9",1.19148352849826,5.7795445
"exp5.8","exp17.9",2.00678990576344,2.4743406
"exp5.8","exp18.9",1.67965402761751,10.2805454
"exp5.8","exp19.9",1.45420648724178,5.9073684
"exp5.8","exp20.9",2.71223380277902,6.0023915
"exp5.8","exp21.9",1.10648984199873,2.4622908
"exp5.8","exp22.9",1.14853281795623,3.4833508
"exp5.8","exp1.10",3.3575019783795,4.5705157
"exp5.8","exp2.10",5.61321980709109,9.7439894
"exp5.8","exp3.10",3.53454197547275,3.5654612
"exp5.8","exp4.10",2.07774076524702,1.2827332
"exp5.8","exp5.10",1.6341571547547,0.6685458
"exp5.8","exp6.10",2.30950932193945,0.2811977
"exp5.8","exp7.10",3.12495282733416,6.8861519
"exp5.8","exp8.10",1.57680951446582,3.9906473
"exp5.8","exp9.10",1.29846060297209,0.0332365
"exp5.8","exp10.10",3.65259248662975,6.8388392
"exp5.8","exp11.10",4.19461567099972,2.9171112
"exp5.8","exp12.10",2.32963995815584,0.1463173
"exp5.8","exp13.10",3.16257139760834,8.2793116
"exp5.8","exp14.10",4.16488181086189,11.7790863
"exp5.8","exp15.10",3.56711673127032,3.7788495
"exp5.8","exp16.10",1.61521327152401,4.2062194
"exp5.8","exp17.10",0.612484145078226,0.5323399
"exp5.8","exp18.10",4.31665072318134,4.4634422
"exp5.8","exp19.10",4.17474109677356,12.0280796
"exp5.8","exp20.10",1.40706641463425,1.6402568
"exp5.8","exp21.10",2.2070486609819,2.5365444
"exp5.8","exp22.10",0.862316460555662,3.4554529
"exp5.8","exp1.11",1.03831450003384,2.0480787
"exp5.8","exp2.11",4.16294212337582,12.3760623
"exp5.8","exp3.11",4.86255898438943,5.1669177
"exp5.8","exp4.11",3.22520043712785,0.861881
"exp5.8","exp5.11",2.93488418066768,0.7965621
"exp5.8","exp6.11",1.16574438391553,1.5451421
"exp5.8","exp7.11",3.04348227853997,10.9280028
"exp5.8","exp8.11",5.14782690597114,4.8473014
"exp5.8","exp9.11",2.08189467309211,4.2721709
"exp5.8","exp10.11",3.92295522319869,8.4900717
"exp5.8","exp11.11",4.33378169361982,8.1312139
"exp5.8","exp12.11",2.17739107635283,2.3974007
"exp5.8","exp13.11",5.43754750202794,3.6602821
"exp5.8","exp14.11",2.86870761675026,12.2810923
"exp5.8","exp15.11",2.73662152071825,8.0004575
"exp5.8","exp16.11",2.93393916250225,7.9204089
"exp5.8","exp17.11",2.3720082112505,0.1737781
"exp5.8","exp18.11",1.91525040143216,7.8381307
"exp5.8","exp19.11",5.80016753292184,9.0476729
"exp5.8","exp20.11",2.62501894422513,8.0853995
"exp5.8","exp21.11",4.23641960131702,3.1005717
"exp5.8","exp22.11",1.35662263243639,0.9908049
"exp5.8","exp1.14",0.309851880134774,2.8653301
"exp5.8","exp2.14",5.50500034122541,12.720444
"exp5.8","exp3.14",2.44015957948066,3.2504859
"exp5.8","exp4.14",0.0803298905345916,3.5817723
"exp5.8","exp5.14",1.17077518927189,1.1106102
"exp5.8","exp6.14",1.64413272739118,1.5007097
"exp5.8","exp7.14",2.93668147537952,13.3941034
"exp5.8","exp8.14",1.05739303579945,5.8962369
"exp5.8","exp9.14",1.66445223329201,9.86301
"exp5.8","exp10.14",3.75203001656969,7.3530995
"exp5.8","exp11.14",2.73126871544474,8.4669445
"exp5.8","exp12.14",0.363083972706655,4.4830083
"exp5.8","exp13.14",2.13775318588334,12.0925555
"exp5.8","exp14.14",3.17621296542527,16.1444775
"exp5.8","exp15.14",1.42529590054022,10.8350156
"exp5.8","exp16.14",1.18032105237802,6.914563
"exp5.8","exp17.14",1.19377169625984,2.9680979
"exp5.8","exp18.14",2.46864828213718,13.3318641
"exp5.8","exp19.14",2.91644597327126,13.798156
"exp5.8","exp20.14",1.60131978388866,7.445715
"exp5.8","exp21.14",0.892000891943698,3.8634867
"exp5.8","exp22.14",5.54938910351357,4.6504665
"exp6.8","exp7.8",1.37373377559974,5.9906076
"exp6.8","exp8.8",2.57301369442457,5.1590312
"exp6.8","exp9.8",2.42050808656268,1.5984845
"exp6.8","exp10.8",0.147455230912201,6.931486
"exp6.8","exp11.8",1.0444623114042,9.5853869
"exp6.8","exp12.8",1.08737398602483,0.3748429
"exp6.8","exp13.8",2.29701176572221,6.3186695
"exp6.8","exp14.8",0.753254575746171,6.3913133
"exp6.8","exp15.8",1.75486179848412,2.5860731
"exp6.8","exp16.8",3.51655811868318,7.9094343
"exp6.8","exp17.8",2.5100809592777,0.1275566
"exp6.8","exp18.8",5.21029599707556,16.4844144
"exp6.8","exp19.8",1.0335599090585,9.0212864
"exp6.8","exp20.8",2.59395888438868,5.5462171
"exp6.8","exp21.8",1.6562207007491,4.4228944
"exp6.8","exp22.8",4.14558108504654,4.3813288
"exp6.8","exp1.9",2.78226103861079,1.3043942
"exp6.8","exp2.9",1.64545576575165,13.007011
"exp6.8","exp3.9",2.3165902843609,0.7241209
"exp6.8","exp4.9",1.70639071636726,1.6866641
"exp6.8","exp5.9",3.24220931283581,4.5117021
"exp6.8","exp6.9",3.319779351972,1.5446277
"exp6.8","exp7.9",1.82432355745753,7.6577504
"exp6.8","exp8.9",3.27166117689431,4.3322536
"exp6.8","exp9.9",1.78465165901358,4.4571268
"exp6.8","exp10.9",0.831100731402335,4.3686147
"exp6.8","exp11.9",0.923987168854684,9.2230126
"exp6.8","exp12.9",2.40259822584992,3.0981598
"exp6.8","exp13.9",0.487909876698934,4.4488824
"exp6.8","exp14.9",0.962183482496602,11.4427345
"exp6.8","exp15.9",1.85927800483448,4.841338
"exp6.8","exp16.9",2.05734348839429,6.7662775
"exp6.8","exp17.9",0.933242437383308,1.4876076
"exp6.8","exp18.9",1.37011109095494,11.2672784
"exp6.8","exp19.9",1.76100974351298,6.8941014
"exp6.8","exp20.9",0.361788606005492,6.9891245
"exp6.8","exp21.9",3.37823376666431,3.4490238
"exp6.8","exp22.9",2.43030036576759,4.4700838
"exp6.8","exp1.10",0.419072883951112,3.5837827
"exp6.8","exp2.10",2.68702436874959,10.7307224
"exp6.8","exp3.10",0.603623180202724,2.5787282
"exp6.8","exp4.10",0.926084715169797,0.2960002
"exp6.8","exp5.10",1.31245415309782,0.3181872
"exp6.8","exp6.10",0.740350269177766,0.7055353
"exp6.8","exp7.10",0.573200601095787,7.8728849
"exp6.8","exp8.10",2.75517265462601,4.9773803
"exp6.8","exp9.10",1.71947895073358,1.0199696
"exp6.8","exp10.10",0.783066242615162,7.8255722
"exp6.8","exp11.10",1.26983411953521,3.9038442
"exp6.8","exp12.10",0.685881846208873,0.8404157
"exp6.8","exp13.10",0.629091278245443,9.2660446
"exp6.8","exp14.10",1.39118326345504,12.7658193
"exp6.8","exp15.10",0.72940383285988,4.7655825
"exp6.8","exp16.10",1.86713751073166,5.1929524
"exp6.8","exp17.10",3.53503459899658,1.5190729
"exp6.8","exp18.10",1.38362886682201,5.4501752
"exp6.8","exp19.10",1.24512499463782,13.0148126
"exp6.8","exp20.10",1.73615892614039,2.6269898
"exp6.8","exp21.10",1.31234329775029,3.5232774
"exp6.8","exp22.10",3.04749906445083,4.4421859
"exp6.8","exp1.11",2.11795117356343,3.0348117
"exp6.8","exp2.11",1.24987999836775,13.3627953
"exp6.8","exp3.11",1.92661397907088,4.1801847
"exp6.8","exp4.11",0.316183644732038,1.848614
"exp6.8","exp5.11",0.147545208160684,0.1901709
"exp6.8","exp6.11",1.80262866515266,2.5318751
"exp6.8","exp7.11",0.525475671405887,11.9147358
"exp6.8","exp8.11",2.21252821948155,5.8340344
"exp6.8","exp9.11",0.894594113029824,5.2589039
"exp6.8","exp10.11",0.994989501113741,9.4768048
"exp6.8","exp11.11",1.40136569968258,9.1179469
"exp6.8","exp12.11",0.844545105091631,3.3841337
"exp6.8","exp13.11",2.50114704003494,4.6470151
"exp6.8","exp14.11",0.598339804756777,13.2678253
"exp6.8","exp15.11",0.467080891842385,8.9871905
"exp6.8","exp16.11",0.265359871019741,8.9071419
"exp6.8","exp17.11",0.588104111308691,0.8129549
"exp6.8","exp18.11",1.21553564566119,8.8248637
"exp6.8","exp19.11",2.94061516997611,10.0344059
"exp6.8","exp20.11",0.618798919090828,9.0721325
"exp6.8","exp21.11",1.31178045239982,4.0873047
"exp6.8","exp22.11",2.29306976847465,1.9775379
"exp6.8","exp1.14",2.72959721812944,3.8520631
"exp6.8","exp2.14",2.58641213325597,13.707177
"exp6.8","exp3.14",0.602301705355809,4.2372189
"exp6.8","exp4.14",2.97095225192989,4.5685053
"exp6.8","exp5.14",4.10804157735382,2.0973432
"exp6.8","exp6.14",1.36265601365215,2.4874427
"exp6.8","exp7.14",1.24713157798059,14.3808364
"exp6.8","exp8.14",3.5106750627766,6.88297
"exp6.8","exp9.14",1.36040204044835,10.849743
"exp6.8","exp10.14",0.821821522832896,8.3398325
"exp6.8","exp11.14",0.374299908501144,9.4536775
"exp6.8","exp12.14",2.60457100222387,5.4697413
"exp6.8","exp13.14",1.01956673526373,13.0792886
"exp6.8","exp14.14",0.42692321213306,17.1312105
"exp6.8","exp15.14",3.39562609763452,11.8217486
"exp6.8","exp16.14",2.23876535436206,7.901296
"exp6.8","exp17.14",4.0673908036759,3.9548309
"exp6.8","exp18.14",0.774002506267792,14.3185971
"exp6.8","exp19.14",0.598745346134375,14.784889
"exp6.8","exp20.14",1.56124515818353,8.432448
"exp6.8","exp21.14",3.00592883898796,4.8502197
"exp6.8","exp22.14",2.64378282906658,5.6371995
"exp7.8","exp8.8",1.24029652253268,0.8315764
"exp7.8","exp9.8",1.39587583225391,4.3921231
"exp7.8","exp10.8",1.46619911989307,0.9408784
"exp7.8","exp11.8",0.650847150030472,3.5947793
"exp7.8","exp12.8",0.709438329082616,5.6157648
"exp7.8","exp13.8",0.997586170916987,0.3280619
"exp7.8","exp14.8",1.06382479714668,0.4007057
"exp7.8","exp15.8",0.449866534289913,3.4045346
"exp7.8","exp16.8",2.23061151928257,1.9188266
"exp7.8","exp17.8",1.42446246586562,5.8630511
"exp7.8","exp18.8",3.98702709929276,10.4938068
"exp7.8","exp19.8",0.632900660066557,3.0306787
"exp7.8","exp20.8",1.27804479757094,0.4443906
"exp7.8","exp21.8",0.422242409768794,1.5677133
"exp7.8","exp22.8",2.91363980495321,1.6092789
"exp7.8","exp1.9",1.46800366024457,7.2950018
"exp7.8","exp2.9",2.99124986190431,7.0164034
"exp7.8","exp3.9",1.19216585471794,5.2664867
"exp7.8","exp4.9",0.551369325807064,4.3039436
"exp7.8","exp5.9",2.04278713589993,1.4789055
"exp7.8","exp6.9",2.11725932934605,4.44598
"exp7.8","exp7.9",0.461674786405065,1.6671427
"exp7.8","exp8.9",1.96024981751433,1.6583541
"exp7.8","exp9.9",0.709141550514433,1.5334809
"exp7.8","exp10.9",2.09758709095932,1.6219929
"exp7.8","exp11.9",0.833414637689306,3.232405
"exp7.8","exp12.9",1.27827057553977,2.8924479
"exp7.8","exp13.9",0.914121963307321,1.5417253
"exp7.8","exp14.9",2.32386598825526,5.4521269
"exp7.8","exp15.9",0.610823064708938,1.1492697
"exp7.8","exp16.9",0.694246533030401,0.7756699
"exp7.8","exp17.9",0.660631315223063,7.4782152
"exp7.8","exp18.9",0.16266247915884,5.2766707
"exp7.8","exp19.9",0.525471430148058,0.9034938
"exp7.8","exp20.9",1.07200227949807,0.9985168
"exp7.8","exp21.9",2.02649952997303,2.5415839
"exp7.8","exp22.9",1.0930382157756,1.5205238
"exp7.8","exp1.10",1.76735673547273,9.5743903
"exp7.8","exp2.10",4.02988453146948,4.7401148
"exp7.8","exp3.10",1.91910688253673,8.5693358
"exp7.8","exp4.10",0.471204392889903,6.2866079
"exp7.8","exp5.10",0.606214388094454,5.6724204
"exp7.8","exp6.10",1.00276055757205,5.2850723
"exp7.8","exp7.10",1.40758660938792,1.8822773
"exp7.8","exp8.10",1.49316934115939,1.0132274
"exp7.8","exp9.10",0.515666025468895,4.9706381
"exp7.8","exp10.10",1.9733700940432,1.8349646
"exp7.8","exp11.10",2.54572709171031,2.0867634
"exp7.8","exp12.10",1.02517318916459,5.1501919
"exp7.8","exp13.10",1.43785102365578,3.275437
"exp7.8","exp14.10",2.45625187919692,6.7752117
"exp7.8","exp15.10",1.87970365127135,1.2250251
"exp7.8","exp16.10",0.566193764372947,0.7976553
"exp7.8","exp17.10",2.35775900410243,4.4715348
"exp7.8","exp18.10",2.72937082123609,0.5404324
"exp7.8","exp19.10",2.5296900295288,7.024205
"exp7.8","exp20.10",0.377093647941372,3.3636178
"exp7.8","exp21.10",0.528783248460676,2.4673302
"exp7.8","exp22.10",1.71499297285059,1.5484217
"exp7.8","exp1.11",0.781052870480041,2.9557959
"exp7.8","exp2.11",2.5765291227853,7.3721877
"exp7.8","exp3.11",3.24032664981538,10.1707923
"exp7.8","exp4.11",1.68094596047019,4.1419937
"exp7.8","exp5.11",1.3849466179017,5.8004367
"exp7.8","exp6.11",0.613632419869668,3.4587325
"exp7.8","exp7.11",1.35653101234776,5.9241281
"exp7.8","exp8.11",3.51191626927207,0.1565733
"exp7.8","exp9.11",0.587294405185372,0.7317038
"exp7.8","exp10.11",2.3301364858726,3.4861971
"exp7.8","exp11.11",2.74420097426997,3.1273393
"exp7.8","exp12.11",0.875476468807824,2.606474
"exp7.8","exp13.11",3.79197058114472,1.3435926
"exp7.8","exp14.11",1.14206641867685,7.2772177
"exp7.8","exp15.11",1.08337749568053,2.9965829
"exp7.8","exp16.11",1.43518892595666,2.9165343
"exp7.8","exp17.11",0.93496496695903,5.1776528
"exp7.8","exp18.11",0.175583871621366,2.8342561
"exp7.8","exp19.11",4.31220265811768,4.0437983
"exp7.8","exp20.11",1.31793498312922,3.0815249
"exp7.8","exp21.11",2.59013297532365,1.9033029
"exp7.8","exp22.11",0.956355542709748,4.0130697
"exp7.8","exp1.14",1.49393504633423,2.1385445
"exp7.8","exp2.14",3.9373268541072,7.7165694
"exp7.8","exp3.14",0.861455289302968,1.7533887
"exp7.8","exp4.14",1.8019404467662,1.4221024
"exp7.8","exp5.14",2.89699156379071,3.8932644
"exp7.8","exp6.14",0.225510394517595,3.5031649
"exp7.8","exp7.14",1.21986178445365,8.3902287
"exp7.8","exp8.14",2.22066306708894,0.8923623
"exp7.8","exp9.14",0.303319576695085,4.8591354
"exp7.8","exp10.14",2.16869263382307,2.3492249
"exp7.8","exp11.14",1.08175654237717,3.4630698
"exp7.8","exp12.14",1.48432743915891,0.5208663
"exp7.8","exp13.14",0.417098899330654,7.0886809
"exp7.8","exp14.14",1.49507158519009,11.1406029
"exp7.8","exp15.14",2.04345537952627,5.831141
"exp7.8","exp16.14",0.885487896458527,1.9106884
"exp7.8","exp17.14",2.94030783830883,2.0357768
"exp7.8","exp18.14",0.736996206442322,8.3279894
"exp7.8","exp19.14",1.20147896952755,8.7942814
"exp7.8","exp20.14",0.214338684971838,2.4418404
"exp7.8","exp21.14",1.67303402707156,1.1403879
"exp7.8","exp22.14",4.00320310836686,0.3534082
"exp8.8","exp9.8",1.0326276254268,3.5605467
"exp8.8","exp10.8",2.67567348265433,1.7724548
"exp8.8","exp11.8",1.65277032029625,4.4263557
"exp8.8","exp12.8",1.675268829378,4.7841883
"exp8.8","exp13.8",0.396182629330015,1.1596383
"exp8.8","exp14.8",2.09485045380595,1.2322821
"exp8.8","exp15.8",0.888628276733261,2.5729582
"exp8.8","exp16.8",1.10202122218605,2.750403
"exp8.8","exp17.8",1.03056689516993,5.0314747
"exp8.8","exp18.8",2.910238985494,11.3253832
"exp8.8","exp19.8",1.6305363759501,3.8622551
"exp8.8","exp20.8",0.351944119405109,0.3871859
"exp8.8","exp21.8",0.953641864205405,0.7361369
"exp8.8","exp22.8",1.8527727828867,0.7777024
"exp8.8","exp1.9",0.465817587310998,6.4634254
"exp8.8","exp2.9",4.19570123632344,7.8479798
"exp8.8","exp3.9",0.757823397122054,4.4349103
"exp8.8","exp4.9",0.919074654872238,3.4723671
"exp8.8","exp5.9",1.06794647473849,0.6473291
"exp8.8","exp6.9",1.20401342832296,3.6144036
"exp8.8","exp7.9",0.796955025646168,2.4987192
"exp8.8","exp8.9",0.754265997320002,0.8267777
"exp8.8","exp9.9",0.936324534427844,0.7019045
"exp8.8","exp10.9",3.30408121619022,0.7904165
"exp8.8","exp11.9",1.81528898049966,4.0639814
"exp8.8","exp12.9",0.850590763523802,2.0608715
"exp8.8","exp13.9",2.1262615425356,0.7101489
"exp8.8","exp14.9",3.53106864533511,6.2837033
"exp8.8","exp15.9",0.768674524454777,0.3176933
"exp8.8","exp16.9",0.572616408602991,1.6072463
"exp8.8","exp17.9",1.73082677892104,6.6466388
"exp8.8","exp18.9",1.20889983234083,6.1082471
"exp8.8","exp19.9",0.833963357907519,1.7350702
"exp8.8","exp20.9",2.26916288225646,1.8300932
"exp8.8","exp21.9",0.810134701929966,1.7100075
"exp8.8","exp22.9",0.238804683021437,0.6889474
"exp8.8","exp1.10",2.97423298864949,8.7428139
"exp8.8","exp2.10",5.23610706246065,5.5716912
"exp8.8","exp3.10",3.12109022140927,7.7377594
"exp8.8","exp4.10",1.64807149728465,5.4550315
"exp8.8","exp5.10",1.41164588646856,4.840844
"exp8.8","exp6.10",2.11086694733248,4.4534959
"exp8.8","exp7.10",2.61941757550181,2.7138537
"exp8.8","exp8.10",0.68632356614926,0.181651
"exp8.8","exp9.10",0.889079354276248,4.1390617
"exp8.8","exp10.10",3.18451467538495,2.666541
"exp8.8","exp11.10",3.74295760801129,1.255187
"exp8.8","exp12.10",2.08773432280076,4.3186155
"exp8.8","exp13.10",2.64295972113466,4.1070134
"exp8.8","exp14.10",3.60219987830953,7.6067881
"exp8.8","exp15.10",3.08297276802596,0.3934487
"exp8.8","exp16.10",0.855147393095958,0.0339211
"exp8.8","exp17.10",1.4043209426063,3.6399584
"exp8.8","exp18.10",3.9363266883003,0.291144
"exp8.8","exp19.10",3.73210946410279,7.8557814
"exp8.8","exp20.10",0.891321347509326,2.5320414
"exp8.8","exp21.10",1.54335129820975,1.6357538
"exp8.8","exp22.10",0.480054892265579,0.7168453
"exp8.8","exp1.11",0.522844075114103,2.1242195
"exp8.8","exp2.11",3.75315620374662,8.2037641
"exp8.8","exp3.11",4.43734681019713,9.3392159
"exp8.8","exp4.11",2.86633098470953,3.3104173
"exp8.8","exp5.11",2.59635268549231,4.9688603
"exp8.8","exp6.11",0.9118697276938,2.6271561
"exp8.8","exp7.11",2.59122490792251,6.7557045
"exp8.8","exp8.11",4.70674246136022,0.6750031
"exp8.8","exp9.11",1.69294269660322,0.0998726
"exp8.8","exp10.11",3.5500082915612,4.3177735
"exp8.8","exp11.11",3.94308289397486,3.9589157
"exp8.8","exp12.11",1.97304662956106,1.7748976
"exp8.8","exp13.11",4.99002942943823,0.5120162
"exp8.8","exp14.11",2.35282330553412,8.1087941
"exp8.8","exp15.11",2.25265638826311,3.8281593
"exp8.8","exp16.11",2.63777186120614,3.7481107
"exp8.8","exp17.11",2.09042760240348,4.3460763
"exp8.8","exp18.11",1.41317178826447,3.6658325
"exp8.8","exp19.11",5.49668975018182,4.8753747
"exp8.8","exp20.11",2.446539383996,3.9131013
"exp8.8","exp21.11",3.81096084559552,1.0717265
